ligand,receptor,species,cell_sender,cell_receiver,co_exp_value,co_exp_number,co_exp_p,lr_score,rt_score,score,type,all_pair_mean,sender_receiver_pair_mean,all_pair_median,sender_receiver_pair_median,p_value
SDCBP,FGFR1,Human,Cancer_clone_B,Endocrine_cells,0.3181818181818182,7.0,0.002,0.998,0.8194407052339473,0.9043239595540303,L,11.910949602373533,11.683266026822382,11.375283605172015,10.971617714449245,0.24979027057266867
TMEM25,FGFR1,Human,Cancer_clone_B,Endocrine_cells,0.09090909090909091,2.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.9304385176304,13.216881703601654,11.470675342651752,11.775072321978524,0.7514369132624712
TULP3,FGFR1,Human,Cancer_clone_B,Endocrine_cells,0.13636363636363635,3.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.676654123670666,14.294644922991347,11.262784687887493,15.00783910100383,0.9853823586840639
WNT10A,FGFR1,Human,Cancer_clone_B,Endocrine_cells,0.2727272727272727,6.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.865970768738514,12.423940248084223,11.247988969109171,12.699778291420463,0.828003570176109
WNT9A,FGFR1,Human,Cancer_clone_B,Endocrine_cells,0.045454545454545456,1.0,0.013,0.987,0.8194407052339473,0.899326401294828,L,12.285636711768046,11.149410262931049,11.765440537423592,9.985430951827066,0.2751303004743725
YBX1,FGFR1,Human,Cancer_clone_B,Endocrine_cells,0.45454545454545453,10.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,12.010955822595854,11.489490639302387,11.451291328885473,10.63127480927171,0.052719424980726154
ODAM,GRM4,Human,Cancer_clone_B,Endocrine_cells,0.045454545454545456,1.0,0.0,1.0,0.6571147827342605,0.8106261670673236,L,10.250595434170494,10.878923864171679,9.647561335368536,9.234016800302234,0.5932299585627896
ERO1A,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.0,1.0,0.6566140130949417,0.8103172299136565,L,11.834585351954226,11.139306355941603,11.198954349677138,10.796427516439747,0.14716921636096675
HDGF,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.008,0.992,0.6566140130949417,0.8070694523956301,L,11.714214032555116,11.139306355941603,11.142274882895634,10.796427516439747,0.17958393210145418
LAD1,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.0,1.0,0.6566140130949417,0.8103172299136565,L,11.845885582687112,11.139306355941603,11.283170006035327,10.796427516439747,0.13158770574996914
PCOLCE,FGFR1,Human,RBCs,Endocrine_cells,0.4444444444444444,8.0,0.0,1.0,0.6566140130949417,0.8103172299136565,L,12.152627269413435,12.189783035256683,11.627591292216103,12.248233622579416,0.5698181944570792
PTEN,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.0,1.0,0.6566140130949417,0.8103172299136565,L,11.884630089763863,11.139306355941603,11.319358647545924,10.796427516439747,0.11885408621910298
SDCBP,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.003,0.997,0.6566140130949417,0.8091008410919228,L,11.910949602373533,11.139306355941603,11.375283605172015,10.796427516439747,0.10978546646571247
SPATA6,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.0,1.0,0.6566140130949417,0.8103172299136565,L,11.992052369384991,11.139306355941603,11.4324297481886,10.796427516439747,0.09005441157532246
SVBP,FGFR1,Human,RBCs,Endocrine_cells,0.2777777777777778,5.0,0.0,1.0,0.6566140130949417,0.8103172299136565,L,11.87687180010059,11.139306355941603,11.271178865640406,10.796427516439747,0.13090288094255914
C1QC,ITGA2,Human,mDCs_B,Endocrine_cells,0.5,2.0,0.001,0.999,0.7477882166875905,0.8643150053486882,L,12.644385361634042,9.269482626087996,12.25941131860154,9.553967549472603,0.09777965641988612
EMILIN2,ITGA2,Human,mDCs_B,Endocrine_cells,0.25,1.0,0.038,0.962,0.7477882166875905,0.8481581600464987,L,12.403328574688446,9.664874839240094,11.949717450422638,9.906591342602516,0.23396280083680498
CCDC3,ITGA2,Human,Tuft_cells,Endocrine_cells,0.14285714285714285,1.0,0.049,0.951,0.7477882166875905,0.8432950812556057,L,12.824986894422215,4.6538004420019075,12.51600260990602,4.923789593055915,0.004430108169598706
VWA1,ITGA2,Human,Tuft_cells,Endocrine_cells,0.5714285714285714,4.0,0.0,1.0,0.7477882166875905,0.8647474872398245,L,11.89623923536121,6.229962134632811,11.43169079464783,5.155827836718077,3.4825971917326394e-06
AGGF1,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.0,1.0,0.653604362412227,0.8084580152439748,L,12.050880526201928,0.3656427818339678,11.600375712743201,0.3656427818339678,0.007261174378124356
HDGF,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.013,0.987,0.653604362412227,0.8031858475476694,L,11.714214032555116,0.3656427818339678,11.142274882895634,0.3656427818339678,0.007263639753344373
IGFBP7,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.001,0.999,0.653604362412227,0.8080536851285407,L,12.358118580972905,0.3656427818339678,11.85758420451102,0.3656427818339678,0.0072670925182841345
METRN,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.001,0.999,0.653604362412227,0.8080536851285407,L,11.734243309813026,2.4046366998856596,11.252170403012578,2.3472072523667977,0.0010522161270467571
NDFIP1,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.004,0.996,0.653604362412227,0.806839479055517,L,11.901715538642117,0.3656427818339678,11.403358128867893,0.3656427818339678,0.007295756860137615
PCOLCE,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.001,0.999,0.653604362412227,0.8080536851285407,L,12.152627269413435,0.3656427818339678,11.627591292216103,0.3656427818339678,0.00726265351443299
PDZD2,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.0,1.0,0.653604362412227,0.8084580152439748,L,12.14453574750919,0.3656427818339678,11.73355461432979,0.3656427818339678,0.007247235417663046
SDCBP,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.008,0.992,0.653604362412227,0.8052176895181384,L,11.910949602373533,0.3656427818339678,11.375283605172015,0.3656427818339678,0.007282400737522598
ZBED3,FGFR1,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.0,1.0,0.653604362412227,0.8084580152439748,L,11.80286381539827,0.3656427818339678,11.319353573089007,0.3656427818339678,0.007284001745410158
CHGA,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.0,1.0,0.9518968655060556,0.9756520207051568,L,12.300954770601209,0.3656427818339678,11.751696690596827,0.3656427818339678,0.007271912028148661
CLU,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.029,0.971,0.9518968655060556,0.961400986272835,L,11.942428151148517,2.4046366998856596,11.566977608390813,2.3472072523667977,0.000954253682233219
CLUL1,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.0,1.0,0.9518968655060556,0.9756520207051568,L,12.391407167151165,0.3656427818339678,11.950739864585666,0.3656427818339678,0.007303538444200925
FBLN7,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.001,0.999,0.9518968655060556,0.9751640726772852,L,12.2996669100025,0.3656427818339678,11.667565776193719,0.3656427818339678,0.00728833412834681
IGFBP7,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.007,0.993,0.9518968655060556,0.9722312417565654,L,12.519264200424177,0.3656427818339678,12.04301897448942,0.3656427818339678,0.007314590950118876
PIBF1,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.0,1.0,0.9518968655060556,0.9756520207051568,L,12.240450116116815,0.3656427818339678,11.817316517547749,0.3656427818339678,0.007278447509915235
VWA1,ITGA2,Human,Endocrine_cells,Endocrine_cells,0.6666666666666666,2.0,0.016,0.984,0.9518968655060556,0.9678153313819525,L,11.89623923536121,0.3656427818339678,11.43169079464783,0.3656427818339678,0.007279929748513608
C1QC,ITGA2,Human,Macrophages_A,Endocrine_cells,0.3333333333333333,1.0,0.034,0.966,0.7501560992511647,0.8512642315266307,L,12.644385361634042,8.983348608521029,12.25941131860154,9.479247412946648,0.19213945518662406
EMILIN2,ITGA2,Human,Macrophages_A,Endocrine_cells,0.3333333333333333,1.0,0.029,0.971,0.7501560992511647,0.8534644529052635,L,12.403328574688446,8.983348608521029,11.949717450422638,9.479247412946648,0.20384651748083632
DMKN,ITGA2,Human,Cancer_clone_A,Endocrine_cells,0.1875,6.0,0.0,1.0,0.9630504376039883,0.9813513324003735,L,11.753302098524284,12.160205409766172,11.272362622780179,11.700657104997504,0.872386422279814
MSLN,ITGA2,Human,Cancer_clone_A,Endocrine_cells,0.21875,7.0,0.0,1.0,0.9630504376039883,0.9813513324003735,L,11.606423177282084,12.038360012467011,11.088173671595772,12.84105301819515,0.9247532462760291
PIBF1,ITGA2,Human,Cancer_clone_A,Endocrine_cells,0.0625,2.0,0.047,0.953,0.9630504376039883,0.9580120390875059,L,12.240450116116815,10.810456032890587,11.817316517547749,10.388097471177987,0.1195647243220167
C1QTNF12,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.03125,1.0,0.041,0.959,0.8194407052339473,0.8864782210067856,L,12.4317870008998,12.471369399965837,12.014102577651576,13.08404023399319,0.6635668185477155
C6orf120,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.0625,2.0,0.003,0.997,0.8194407052339473,0.9038707778871079,L,12.260555007406277,10.954360026527935,11.68702115698959,10.6076548038971,0.07293066045813441
DAND5,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.0625,2.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.359898502944445,13.230806710049778,11.035646724966696,17.001691286586226,0.9992518950228066
EMC10,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.1875,6.0,0.003,0.997,0.8194407052339473,0.9038707778871079,L,11.808341465636095,12.519726240853744,11.294291285670734,12.401832124225322,0.9530547595623585
ERFE,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.03125,1.0,0.002,0.998,0.8194407052339473,0.9043239595540303,L,10.214734035992036,10.164790035108535,9.74670963986449,8.275477769994087,0.43973666888042134
ERO1A,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.75,24.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.834585351954226,11.901758339519594,11.198954349677138,11.658304591292705,0.6773349942355517
HDGF,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.59375,19.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.714214032555116,11.852092143050614,11.142274882895634,12.63494671199708,0.8542485317287942
IGFBP2,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.15625,5.0,0.011,0.989,0.8194407052339473,0.9002371118079803,L,11.680560958293611,11.502484407696256,11.11334728305101,11.359503799557812,0.5772476451418409
IGFBP7,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.09375,3.0,0.047,0.953,0.8194407052339473,0.8837007367247985,L,12.358118580972905,11.460029817673906,11.85758420451102,12.401832124225322,0.1643151450520049
LAD1,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.40625,13.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.845885582687112,11.937736137578167,11.283170006035327,13.053946720379667,0.7015697588347266
METRN,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.0625,2.0,0.049,0.951,0.8194407052339473,0.8827729666666757,L,11.734243309813026,15.490740041866909,11.252170403012578,14.656082230381852,0.9995712905320857
METRNL,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.125,4.0,0.003,0.997,0.8194407052339473,0.9038707778871079,L,12.28705347763324,10.691328641198952,11.749421968781556,10.966312988447054,0.005915857196209846
NBL1,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.4375,14.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.875738206905902,11.736115730345203,11.359506146483834,11.347434796330212,0.4814097283433657
NDFIP1,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.375,12.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.901715538642117,11.906672995449343,11.403358128867893,11.700657104997504,0.6299214316428071
NINJ1,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.125,4.0,0.001,0.999,0.8194407052339473,0.9047769142328475,L,12.118398020663301,10.653358267994362,11.631315263219953,11.245878721367776,0.009045415925167789
PDZD11,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.09375,3.0,0.001,0.999,0.8194407052339473,0.9047769142328475,L,11.86370116098592,11.801202110608196,11.40962664239235,13.458061868760874,0.627157429184231
PTEN,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.25,8.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.884630089763863,12.333475064418181,11.319358647545924,12.436969330004109,0.9141162022022494
SDCBP,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.3125,10.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.910949602373533,12.064301366526973,11.375283605172015,12.401832124225322,0.6612311993849155
SVBP,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.1875,6.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,11.87687180010059,12.839884241571015,11.271178865640406,13.51988729614239,0.9811227885009953
YBX1,FGFR1,Human,Cancer_clone_A,Endocrine_cells,0.28125,9.0,0.0,1.0,0.8194407052339473,0.9052296422642971,L,12.010955822595854,11.980238114980214,11.451291328885473,11.26460344407011,0.5260837003586551
HLA-B,LILRB4,Human,Endothelial_cells,pDCs,0.2727272727272727,3.0,0.0,1.0,0.9217717405482161,0.9600894440354065,R,12.260283459815106,9.498676906538734,11.883712988704055,10.108106850479722,0.009847266347148588
HLA-A,LILRB4,Human,Endothelial_cells,pDCs,0.36363636363636365,4.0,0.0,1.0,0.9217717405482161,0.9600894440354065,R,12.369605710593103,10.402452719923511,11.989076502127917,10.685668350931032,0.032163789423908754
HLA-C,LILRB4,Human,Endothelial_cells,pDCs,0.2727272727272727,3.0,0.0,1.0,0.9217717405482161,0.9600894440354065,R,12.29426047319006,9.135984892166471,11.919176657004762,10.325309856069117,0.00850590162447697
CXCL13,S1PR2,Human,Fibroblasts,pDCs,0.10526315789473684,2.0,0.002,0.998,0.9831737651416821,0.9905591439239753,R,13.663771493318285,16.47789190324361,13.337573710594949,17.848599735290534,0.9582720416445439
TAC1,S1PR2,Human,Fibroblasts,pDCs,0.10526315789473684,2.0,0.002,0.998,0.9831737651416821,0.9905591439239753,R,13.140623086272953,16.47789190324361,12.778683802705007,17.848599735290534,0.979687341662568
NPPC,S1PR2,Human,Fibroblasts,pDCs,0.10526315789473684,2.0,0.002,0.998,0.9831737651416821,0.9905591439239753,R,13.68171185625553,16.47789190324361,13.341582100557364,17.848599735290534,0.9576166536061469
CXCL12,S1PR2,Human,Fibroblasts,pDCs,0.05263157894736842,1.0,0.049,0.951,0.9831737651416821,0.9669530757227776,R,12.726099989563856,14.409186695290478,12.242250708560091,13.049825487308834,0.8370833854343509
CCL11,S1PR2,Human,Fibroblasts,pDCs,0.05263157894736842,1.0,0.018,0.982,0.9831737651416821,0.9825867073032953,R,12.674003720057362,14.409186695290478,11.9726042971114,13.049825487308834,0.8506443390679785
NBL1,S1PR2,Human,Fibroblasts,pDCs,0.21052631578947367,4.0,0.002,0.998,0.9831737651416821,0.9905591439239753,LR,12.481729027678908,14.642951838263855,12.00874393338827,14.23945035526941,0.9748634502910276
RNASET2,S1PR2,Human,Fibroblasts,pDCs,0.10526315789473684,2.0,0.047,0.953,0.9831737651416821,0.9679693167554553,LR,12.510640136160019,16.47789190324361,12.005225272487476,17.848599735290534,0.990936161777554
HLA-B,LILRB4,Human,Ductal_,pDCs,0.39655172413793105,23.0,0.0,1.0,0.8484148512107131,0.9210943769292662,R,12.260283459815106,11.088846087059498,11.883712988704055,10.61913124033991,9.075424553389056e-09
HLA-A,LILRB4,Human,Ductal_,pDCs,0.25862068965517243,15.000000000000002,0.0,1.0,0.8484148512107131,0.9210943769292662,R,12.369605710593103,11.262677266642088,11.989076502127917,10.568451995303036,3.798349932343032e-07
HLA-C,LILRB4,Human,Ductal_,pDCs,0.3793103448275862,22.0,0.0,1.0,0.8484148512107131,0.9210943769292662,R,12.29426047319006,11.019686886863532,11.919176657004762,10.335330170256642,5.972590968164473e-11
CGA,S1PR2,Human,Ductal_,pDCs,0.034482758620689655,2.0,0.0,1.0,0.9996739874411577,0.9998369804328892,R,12.773722090876891,12.464118011237584,12.450445075100095,15.83431047722691,0.5581702973321359
CXCL1,S1PR2,Human,Ductal_,pDCs,0.06896551724137931,4.0,0.0,1.0,0.9996739874411577,0.9998369804328892,R,12.298658354301347,14.126312851317932,11.821678877751783,15.83431047722691,0.9999355035914401
CXCL8,S1PR2,Human,Ductal_,pDCs,0.08620689655172414,5.0,0.001,0.999,0.9996739874411577,0.9993369369005213,R,12.25588883335051,15.57330598196593,11.745259738509649,16.7484691974217,0.9999999999999979
CXCL2,S1PR2,Human,Ductal_,pDCs,0.08620689655172414,5.0,0.0,1.0,0.9996739874411577,0.9998369804328892,R,12.197852403489208,14.167107557875676,11.817426452170615,16.4158060822944,0.9999938935916217
CXCL3,S1PR2,Human,Ductal_,pDCs,0.06896551724137931,4.0,0.0,1.0,0.9996739874411577,0.9998369804328892,R,12.616613443023347,13.81042371670543,12.08281498949109,14.762815450215319,0.978518649894297
CCL20,S1PR2,Human,Ductal_,pDCs,0.034482758620689655,2.0,0.018,0.982,0.9996739874411577,0.9907975856183829,R,12.101312457003496,12.721553579314532,11.457250776998372,17.045467765212898,0.8018144198038848
CXCL6,S1PR2,Human,Ductal_,pDCs,0.034482758620689655,2.0,0.002,0.998,0.9996739874411577,0.9988366430334218,R,13.072022514728168,14.810710691689222,12.725489103133873,16.20095387105566,0.9746333772073219
CCL28,S1PR2,Human,Ductal_,pDCs,0.034482758620689655,2.0,0.029,0.971,0.9996739874411577,0.9852326840931355,R,12.307406177576041,15.144325541908547,11.910360158302552,16.7484691974217,0.9999982120212405
ADA2,S1PR2,Human,Ductal_,pDCs,0.06896551724137931,4.0,0.0,1.0,0.9996739874411577,0.9998369804328892,LR,12.693893893449564,14.316300553579943,12.333884451480936,17.290027841432476,0.9999739193544229
CST2,S1PR2,Human,Ductal_,pDCs,0.034482758620689655,2.0,0.026,0.974,0.9996739874411577,0.9867534969624823,LR,12.56801692929026,14.8684550901064,12.005382095942215,16.518826934294204,0.9917344507671432
CST4,S1PR2,Human,Ductal_,pDCs,0.034482758620689655,2.0,0.03,0.97,0.9996739874411577,0.984725224526072,LR,12.391643822697912,14.34902909023133,11.812927566583681,16.458575731728985,0.9965796172467472
HDGF,S1PR2,Human,Ductal_,pDCs,0.1206896551724138,7.0,0.002,0.998,0.9996739874411577,0.9988366430334218,LR,12.287652447047149,14.189551008605592,11.748141172058993,15.157405478358685,0.9999999998721413
LAD1,S1PR2,Human,Ductal_,pDCs,0.10344827586206896,6.0,0.001,0.999,0.9996739874411577,0.9993369369005213,LR,12.351968587322453,15.378773425461137,11.819770786595164,16.008145754017708,1.0
YBX1,S1PR2,Human,Ductal_,pDCs,0.10344827586206896,6.0,0.0,1.0,0.9996739874411577,0.9998369804328892,LR,12.53899766697128,14.301396494039153,12.0092904994295,15.788235951635935,0.9999995095480905
HLA-B,LILRB4,Human,Cancer_clone_B,pDCs,0.2222222222222222,4.0,0.0,1.0,0.9407385296170611,0.9699167642726159,R,12.260283459815106,10.026070124374748,11.883712988704055,9.997456030100977,0.0192594261078537
HLA-A,LILRB4,Human,Cancer_clone_B,pDCs,0.16666666666666666,3.0,0.0,1.0,0.9407385296170611,0.9699167642726159,R,12.369605710593103,11.46590501692928,11.989076502127917,11.777282172214202,0.20051193343912627
HLA-C,LILRB4,Human,Cancer_clone_B,pDCs,0.16666666666666666,3.0,0.0,1.0,0.9407385296170611,0.9699167642726159,R,12.29426047319006,11.374198302865487,11.919176657004762,11.362754769249502,0.21995137631320943
CXCL5,S1PR2,Human,Cancer_clone_B,pDCs,0.05555555555555555,1.0,0.044,0.956,0.9555610287858728,0.9557804891915791,R,12.343799117511523,11.841320741485625,11.930432803473941,10.090049507735447,0.23441535714580836
HEBP1,S1PR2,Human,Cancer_clone_B,pDCs,0.16666666666666666,3.0,0.0,1.0,0.9555610287858728,0.9775280194377411,R,12.17758374692858,5.272490584454245,11.665902061801788,7.291045221467555,7.093714932251258e-08
