ligand,receptor,type,species
INSL4,P2RY8,LR,Human
INSL4,S1PR2,LR,Human
INSL4,TLR10,LR,Human
INSL6,GPER1,LR,Human
INSL6,P2RY1,LR,Human
INSL6,P2RY4,LR,Human
INSL6,P2RY8,LR,Human
ISLR,ADGRL3,LR,Human
ISLR,DSCAML1,LR,Human
ISLR,INSRR,LR,Human
ISLR,LRP1B,LR,Human
ISLR,MEGF11,LR,Human
ISLR,MRC1,LR,Human
ISLR,NFASC,LR,Human
ISLR,PTPRD,LR,Human
ISLR,SDK1,LR,Human
ISLR,SDK2,LR,Human
ISLR,STAB1,LR,Human
JCHAIN,GPER1,LR,Human
JCHAIN,P2RY1,LR,Human
JCHAIN,P2RY4,LR,Human
KAZALD1,ADGRL3,LR,Human
KAZALD1,DSCAML1,LR,Human
KAZALD1,INSRR,LR,Human
KAZALD1,LRP1B,LR,Human
KAZALD1,NFASC,LR,Human
KAZALD1,PTPRD,LR,Human
KAZALD1,SDK1,LR,Human
KAZALD1,SDK2,LR,Human
KCP,INSRR,LR,Human
KCP,LRP1B,LR,Human
KLK10,INSRR,LR,Human
KLK10,LRP1B,LR,Human
KRTDAP,ADRA1B,LR,Human
KRTDAP,CD180,LR,Human
KRTDAP,CHRM2,LR,Human
KRTDAP,CHRM5,LR,Human
KRTDAP,DRD3,LR,Human
KRTDAP,GPER1,LR,Human
KRTDAP,GPR15,LR,Human
KRTDAP,GPR17,LR,Human
KRTDAP,GPR174,LR,Human
KRTDAP,GPR4,LR,Human
KRTDAP,GPR83,LR,Human
KRTDAP,GPR87,LR,Human
KRTDAP,GRM2,LR,Human
KRTDAP,GRM6,LR,Human
KRTDAP,GRM8,LR,Human
KRTDAP,INSRR,LR,Human
KRTDAP,LPAR5,LR,Human
KRTDAP,P2RY1,LR,Human
KRTDAP,P2RY2,LR,Human
KRTDAP,P2RY4,LR,Human
KRTDAP,P2RY6,LR,Human
KRTDAP,P2RY8,LR,Human
KRTDAP,S1PR2,LR,Human
KRTDAP,TLR10,LR,Human
LAD1,ADGRL3,LR,Human
LAD1,CHRM2,LR,Human
LAD1,GPER1,LR,Human
LAD1,GRM2,LR,Human
LAD1,GRM6,LR,Human
LAD1,INSRR,LR,Human
LAD1,LRP1B,LR,Human
LAD1,NFASC,LR,Human
LAD1,PTPRD,LR,Human
LAD1,S1PR2,LR,Human
LALBA,CHRM2,LR,Human
LALBA,FFAR3,LR,Human
LALBA,GPER1,LR,Human
LALBA,GPR15,LR,Human
LALBA,GPR17,LR,Human
LALBA,GPR174,LR,Human
LALBA,GPR183,LR,Human
LALBA,GPR3,LR,Human
LALBA,GPR4,LR,Human
LALBA,GPR87,LR,Human
LALBA,GRM2,LR,Human
LALBA,LPAR5,LR,Human
LALBA,LTB4R,LR,Human
LALBA,LTB4R2,LR,Human
LALBA,P2RY1,LR,Human
LALBA,P2RY2,LR,Human
LALBA,P2RY4,LR,Human
LALBA,P2RY6,LR,Human
LALBA,P2RY8,LR,Human
LALBA,PTAFR,LR,Human
LALBA,S1PR2,LR,Human
LEAP2,ADRA1B,LR,Human
LEAP2,ADRA2C,LR,Human
LEAP2,CHRM2,LR,Human
LEAP2,DRD3,LR,Human
LEAP2,GPER1,LR,Human
LEAP2,GPR3,LR,Human
LEAP2,GPR4,LR,Human
LEAP2,GPR6,LR,Human
LEAP2,GRM2,LR,Human
LEAP2,GRM6,LR,Human
LEAP2,LPAR5,LR,Human
LEAP2,LTB4R2,LR,Human
LEAP2,P2RY1,LR,Human
LEAP2,P2RY2,LR,Human
LEAP2,P2RY4,LR,Human
LEAP2,P2RY6,LR,Human
LEAP2,P2RY8,LR,Human
LEAP2,S1PR2,LR,Human
LGI3,ADGRL3,LR,Human
LGI3,DSCAML1,LR,Human
LGI3,INSRR,LR,Human
LGI3,LRP1B,LR,Human
LGI3,MEGF11,LR,Human
LGI3,MRC1,LR,Human
LGI3,NFASC,LR,Human
LGI3,PTPRD,LR,Human
LGI3,SDK1,LR,Human
LGI3,SDK2,LR,Human
LGI3,STAB1,LR,Human
LGI4,INSRR,LR,Human
LGI4,LRP1B,LR,Human
LINC00305,GPER1,LR,Human
LRG1,INSRR,LR,Human
LRG1,LRP1B,LR,Human
LTBP2,INSRR,LR,Human
LTBP2,LRP1B,LR,Human
LTBP4,INSRR,LR,Human
LTBP4,LRP1B,LR,Human
LY6G5B,GPER1,LR,Human
LY6G5B,GPR132,LR,Human
LY6G5B,GPR17,LR,Human
LY6G5B,GPR4,LR,Human
LY6G5B,GPR87,LR,Human
LY6G5B,GRM2,LR,Human
LY6G5B,INSRR,LR,Human
LY6G5B,LPAR5,LR,Human
LY6G5B,LRP1B,LR,Human
LY6G5B,LTB4R,LR,Human
LY6G5B,LTB4R2,LR,Human
LY6G5B,P2RY1,LR,Human
LY6G5B,P2RY2,LR,Human
LY6G5B,P2RY4,LR,Human
LY6G5B,P2RY6,LR,Human
LY6G5B,P2RY8,LR,Human
LY6G5B,S1PR2,LR,Human
LY6K,GPER1,LR,Human
LY6K,GRM2,LR,Human
LY6K,P2RY1,LR,Human
LY6K,P2RY4,LR,Human
LY6K,P2RY8,LR,Human
LY6K,S1PR2,LR,Human
LYPD6,ADGRL3,LR,Human
LYPD6,INSRR,LR,Human
LYPD6,LRP1B,LR,Human
LYPD6,NFASC,LR,Human
LYPD6,PTPRD,LR,Human
LYPD6,SDK1,LR,Human
LYPD6,SDK2,LR,Human
LYZL1,CHRM2,LR,Human
LYZL1,GPER1,LR,Human
LYZL1,GRM2,LR,Human
LYZL1,LTB4R2,LR,Human
LYZL1,P2RY1,LR,Human
LYZL1,P2RY2,LR,Human
LYZL1,P2RY4,LR,Human
LYZL1,P2RY8,LR,Human
LYZL1,S1PR2,LR,Human
LYZL2,GPER1,LR,Human
LYZL2,GRM2,LR,Human
LYZL2,P2RY1,LR,Human
LYZL2,P2RY2,LR,Human
LYZL2,P2RY4,LR,Human
LYZL2,P2RY8,LR,Human
LYZL2,S1PR2,LR,Human
LYZL6,CHRM2,LR,Human
LYZL6,DRD3,LR,Human
LYZL6,GPER1,LR,Human
LYZL6,GPR6,LR,Human
LYZL6,GRM2,LR,Human
LYZL6,LTB4R2,LR,Human
LYZL6,P2RY1,LR,Human
LYZL6,P2RY2,LR,Human
LYZL6,P2RY4,LR,Human
LYZL6,P2RY8,LR,Human
LYZL6,S1PR2,LR,Human
MAPT,ADGRL3,LR,Human
MAPT,CHRM2,LR,Human
MAPT,GRM2,LR,Human
MAPT,GRM6,LR,Human
MAPT,INSRR,LR,Human
MAPT,LRP1B,LR,Human
MAPT,NFASC,LR,Human
MAPT,PTPRD,LR,Human
MAPT,SDK2,LR,Human
MATN4,INSRR,LR,Human
MATN4,LRP1B,LR,Human
MATN4,MEGF11,LR,Human
MATN4,MRC1,LR,Human
MATN4,NFASC,LR,Human
MATN4,SDK1,LR,Human
MATN4,SDK2,LR,Human
MATN4,STAB1,LR,Human
MEGF6,INSRR,LR,Human
MEGF6,LRP1B,LR,Human
METRN,ADGRL3,LR,Human
METRN,INSRR,LR,Human
METRN,LRP1B,LR,Human
METRN,NFASC,LR,Human
METRN,PTPRD,LR,Human
METRN,SDK1,LR,Human
METRN,SDK2,LR,Human
METRNL,ADGRL3,LR,Human
METRNL,INSRR,LR,Human
METRNL,LRP1B,LR,Human
METRNL,NFASC,LR,Human
METRNL,PTPRD,LR,Human
METRNL,SDK1,LR,Human
METRNL,SDK2,LR,Human
METTL24,ADGRL3,LR,Human
METTL24,INSRR,LR,Human
METTL24,LRP1B,LR,Human
METTL24,NFASC,LR,Human
METTL24,PTPRD,LR,Human
METTL24,SDK2,LR,Human
MGP,GPER1,LR,Human
MGP,GRM2,LR,Human
MGP,P2RY1,LR,Human
MGP,P2RY2,LR,Human
MGP,P2RY4,LR,Human
MGP,P2RY8,LR,Human
MMRN2,INSRR,LR,Human
MMRN2,LRP1B,LR,Human
MSLN,INSRR,LR,Human
MSLN,LRP1B,LR,Human
MSMP,INSRR,LR,Human
MSMP,LRP1B,LR,Human
MT-RNR2,GPER1,LR,Human
MT-RNR2,P2RY1,LR,Human
MT-RNR2,P2RY4,LR,Human
MTRNR2L1,GPER1,LR,Human
MTRNR2L1,P2RY1,LR,Human
MTRNR2L1,P2RY4,LR,Human
MTRNR2L10,GPER1,LR,Human
MTRNR2L10,P2RY1,LR,Human
MTRNR2L10,P2RY4,LR,Human
MTRNR2L11,GPER1,LR,Human
MTRNR2L11,P2RY1,LR,Human
MTRNR2L11,P2RY4,LR,Human
MTRNR2L12,GPER1,LR,Human
MTRNR2L12,P2RY1,LR,Human
MTRNR2L12,P2RY4,LR,Human
MTRNR2L13,GPER1,LR,Human
MTRNR2L13,P2RY1,LR,Human
MTRNR2L13,P2RY4,LR,Human
MTRNR2L2,GPER1,LR,Human
MTRNR2L2,P2RY1,LR,Human
MTRNR2L2,P2RY4,LR,Human
MTRNR2L3,GPER1,LR,Human
MTRNR2L3,P2RY1,LR,Human
MTRNR2L3,P2RY4,LR,Human
MTRNR2L4,GPER1,LR,Human
MTRNR2L4,P2RY1,LR,Human
MTRNR2L4,P2RY4,LR,Human
MTRNR2L5,GPER1,LR,Human
MTRNR2L5,P2RY1,LR,Human
MTRNR2L5,P2RY4,LR,Human
MTRNR2L6,GPER1,LR,Human
MTRNR2L6,P2RY1,LR,Human
MTRNR2L6,P2RY4,LR,Human
MTRNR2L7,GPER1,LR,Human
MTRNR2L7,P2RY1,LR,Human
MTRNR2L7,P2RY4,LR,Human
MTRNR2L8,GPER1,LR,Human
MTRNR2L8,P2RY1,LR,Human
MTRNR2L8,P2RY4,LR,Human
MTRNR2L9,GPER1,LR,Human
MTRNR2L9,P2RY1,LR,Human
MTRNR2L9,P2RY4,LR,Human
NBL1,ADGRL3,LR,Human
NBL1,GPER1,LR,Human
NBL1,GRM2,LR,Human
NBL1,INSRR,LR,Human
NBL1,LRP1B,LR,Human
NBL1,NFASC,LR,Human
NBL1,S1PR2,LR,Human
NDFIP1,ADGRL3,LR,Human
NDFIP1,INSRR,LR,Human
NDFIP1,LRP1B,LR,Human
NDFIP1,NFASC,LR,Human
NDFIP1,PTPRD,LR,Human
NENF,GPER1,LR,Human
NENF,INSRR,LR,Human
NETO1,ADGRL3,LR,Human
NETO1,DSCAML1,LR,Human
NETO1,INSRR,LR,Human
NETO1,LRP1B,LR,Human
NETO1,NFASC,LR,Human
NETO1,PTPRD,LR,Human
NETO1,SDK1,LR,Human
NETO1,SDK2,LR,Human
NINJ1,ADGRL3,LR,Human
NINJ1,INSRR,LR,Human
NINJ1,LRP1B,LR,Human
NINJ1,NFASC,LR,Human
NINJ1,PTPRD,LR,Human
NINJ1,SDK2,LR,Human
NOTCH2NLB,INSRR,LR,Human
NOTCH2NLB,LRP1B,LR,Human
NSUN2,GPER1,LR,Human
NTN5,ADGRL3,LR,Human
NTN5,INSRR,LR,Human
NTN5,LRP1B,LR,Human
NTN5,NFASC,LR,Human
NTN5,PTPRD,LR,Human
NTN5,SDK2,LR,Human
NXPH4,ADGRL3,LR,Human
NXPH4,INSRR,LR,Human
NXPH4,LRP1B,LR,Human
NXPH4,NFASC,LR,Human
NXPH4,PTPRD,LR,Human
NXPH4,SDK2,LR,Human
NYX,ADGRL3,LR,Human
NYX,INSRR,LR,Human
NYX,LRP1B,LR,Human
NYX,NFASC,LR,Human
NYX,PTPRD,LR,Human
NYX,SDK2,LR,Human
ODAM,ADRA1B,LR,Human
ODAM,ADRA2C,LR,Human
ODAM,CASR,LR,Human
ODAM,CD180,LR,Human
ODAM,CHRM2,LR,Human
ODAM,CHRM5,LR,Human
ODAM,CYSLTR2,LR,Human
ODAM,DRD1,LR,Human
ODAM,DRD3,LR,Human
ODAM,DRD5,LR,Human
ODAM,FFAR3,LR,Human
ODAM,FFAR4,LR,Human
ODAM,GPER1,LR,Human
ODAM,GPR12,LR,Human
ODAM,GPR132,LR,Human
ODAM,GPR15,LR,Human
ODAM,GPR17,LR,Human
ODAM,GPR174,LR,Human
ODAM,GPR183,LR,Human
ODAM,GPR3,LR,Human
ODAM,GPR34,LR,Human
ODAM,GPR4,LR,Human
ODAM,GPR83,LR,Human
ODAM,GPR87,LR,Human
ODAM,GRM2,LR,Human
ODAM,GRM6,LR,Human
ODAM,GRM8,LR,Human
ODAM,INSRR,LR,Human
ODAM,LPAR5,LR,Human
ODAM,LTB4R,LR,Human
ODAM,LTB4R2,LR,Human
ODAM,NPY4R2,LR,Human
ODAM,OPN4,LR,Human
ODAM,P2RY1,LR,Human
ODAM,P2RY10,LR,Human
ODAM,P2RY2,LR,Human
ODAM,P2RY4,LR,Human
ODAM,P2RY6,LR,Human
ODAM,P2RY8,LR,Human
ODAM,PTAFR,LR,Human
ODAM,S1PR2,LR,Human
ODAM,TLR10,LR,Human
OMD,INSRR,LR,Human
OMD,LRP1B,LR,Human
OPRPN,GPER1,LR,Human
OTOG,INSRR,LR,Human
OTOG,LRP1B,LR,Human
OTOR,ADGRL3,LR,Human
OTOR,INSRR,LR,Human
OTOR,LRP1B,LR,Human
OTOR,NFASC,LR,Human
OTOR,PTPRD,LR,Human
OTOR,SDK2,LR,Human
PAPLN,INSRR,LR,Human
PAPLN,LRP1B,LR,Human
PATE1,GPER1,LR,Human
PATE1,GRM2,LR,Human
PATE1,P2RY1,LR,Human
PATE1,P2RY2,LR,Human
PATE1,P2RY4,LR,Human
PATE1,P2RY8,LR,Human
PATE1,S1PR2,LR,Human
PATE2,CD180,LR,Human
PATE2,CHRM2,LR,Human
PATE2,DRD3,LR,Human
PATE2,FFAR3,LR,Human
PATE2,GPER1,LR,Human
PATE2,GPR132,LR,Human
PATE2,GPR15,LR,Human
PATE2,GPR17,LR,Human
PATE2,GPR174,LR,Human
PATE2,GPR183,LR,Human
PATE2,GPR3,LR,Human
PATE2,GPR34,LR,Human
PATE2,GPR4,LR,Human
PATE2,GPR87,LR,Human
PATE2,GRM2,LR,Human
PATE2,GRM6,LR,Human
PATE2,GRM8,LR,Human
PATE2,INSRR,LR,Human
PATE2,LPAR5,LR,Human
PATE2,LTB4R,LR,Human
PATE2,LTB4R2,LR,Human
PATE2,P2RY1,LR,Human
PATE2,P2RY2,LR,Human
PATE2,P2RY4,LR,Human
PATE2,P2RY6,LR,Human
PATE2,P2RY8,LR,Human
PATE2,PTAFR,LR,Human
PATE2,S1PR2,LR,Human
PATE2,TLR10,LR,Human
PATE3,CHRM2,LR,Human
PATE3,CYSLTR2,LR,Human
PATE3,DRD3,LR,Human
PATE3,FFAR3,LR,Human
PATE3,GPER1,LR,Human
PATE3,GPR132,LR,Human
PATE3,GPR15,LR,Human
PATE3,GPR17,LR,Human
PATE3,GPR174,LR,Human
PATE3,GPR183,LR,Human
PATE3,GPR3,LR,Human
PATE3,GPR4,LR,Human
PATE3,GPR87,LR,Human
PATE3,GRM2,LR,Human
PATE3,GRM6,LR,Human
PATE3,GRM8,LR,Human
PATE3,LPAR5,LR,Human
PATE3,LTB4R,LR,Human
PATE3,LTB4R2,LR,Human
PATE3,P2RY1,LR,Human
PATE3,P2RY2,LR,Human
PATE3,P2RY4,LR,Human
PATE3,P2RY6,LR,Human
PATE3,P2RY8,LR,Human
PATE3,PTAFR,LR,Human
PATE3,S1PR2,LR,Human
PATE3,TLR10,LR,Human
PATE4,CHRM2,LR,Human
PATE4,DRD3,LR,Human
PATE4,FFAR3,LR,Human
PATE4,GPER1,LR,Human
PATE4,GPR15,LR,Human
PATE4,GPR17,LR,Human
PATE4,GPR174,LR,Human
PATE4,GPR183,LR,Human
PATE4,GPR3,LR,Human
PATE4,GPR4,LR,Human
PATE4,GPR87,LR,Human
PATE4,GRM2,LR,Human
PATE4,LPAR5,LR,Human
PATE4,LTB4R,LR,Human
PATE4,LTB4R2,LR,Human
PATE4,P2RY1,LR,Human
PATE4,P2RY2,LR,Human
PATE4,P2RY4,LR,Human
PATE4,P2RY6,LR,Human
PATE4,P2RY8,LR,Human
PATE4,PTAFR,LR,Human
PATE4,S1PR2,LR,Human
PCDHA1,ADGRL3,LR,Human
PCDHA1,INSRR,LR,Human
PCDHA1,LRP1B,LR,Human
PCDHA1,NFASC,LR,Human
PCDHA1,PTPRD,LR,Human
PCDHA1,SDK2,LR,Human
PCOLCE,ADGRL3,LR,Human
PCOLCE,DSCAML1,LR,Human
PCOLCE,INSRR,LR,Human
PCOLCE,LRP1B,LR,Human
PCOLCE,NFASC,LR,Human
PCOLCE,PTPRD,LR,Human
PCOLCE,SDK1,LR,Human
PCOLCE,SDK2,LR,Human
PDZD11,ADGRL3,LR,Human
PDZD11,CHRM2,LR,Human
PDZD11,DSCAML1,LR,Human
PDZD11,GPER1,LR,Human
PDZD11,GRM2,LR,Human
PDZD11,INSRR,LR,Human
PDZD11,LRP1B,LR,Human
PDZD11,NFASC,LR,Human
PDZD11,PTPRD,LR,Human
PDZD11,S1PR2,LR,Human
PDZD11,SDK1,LR,Human
PDZD11,SDK2,LR,Human
PDZD2,ADGRL3,LR,Human
PDZD2,INSRR,LR,Human
PDZD2,LRP1B,LR,Human
PDZD2,NFASC,LR,Human
PDZD2,PTPRD,LR,Human
PF4V1,CHRM2,LR,Human
PF4V1,DRD3,LR,Human
PF4V1,FFAR3,LR,Human
PF4V1,GPER1,LR,Human
PF4V1,GPR15,LR,Human
PF4V1,GPR17,LR,Human
PF4V1,GPR3,LR,Human
PF4V1,GPR4,LR,Human
PF4V1,GPR87,LR,Human
PF4V1,GRM2,LR,Human
PF4V1,LPAR5,LR,Human
PF4V1,LTB4R,LR,Human
PF4V1,LTB4R2,LR,Human
PF4V1,P2RY1,LR,Human
PF4V1,P2RY2,LR,Human
PF4V1,P2RY4,LR,Human
PF4V1,P2RY6,LR,Human
PF4V1,P2RY8,LR,Human
PF4V1,S1PR2,LR,Human
PI16,INSRR,LR,Human
PI16,LRP1B,LR,Human
PIBF1,INSRR,LR,Human
PIBF1,LRP1B,LR,Human
PKDCC,INSRR,LR,Human
PKDCC,LRP1B,LR,Human
PLAC9,ADGRL3,LR,Human
PLAC9,GRM2,LR,Human
PLAC9,GRM6,LR,Human
PLAC9,INSRR,LR,Human
PLAC9,LRP1B,LR,Human
PLAC9,NFASC,LR,Human
PLXDC1,ADGRL3,LR,Human
PLXDC1,INSRR,LR,Human
PLXDC1,LRP1B,LR,Human
PLXDC1,NFASC,LR,Human
PLXDC1,PTPRD,LR,Human
PLXDC1,SDK2,LR,Human
PODN,ADGRL3,LR,Human
PODN,DSCAML1,LR,Human
PODN,INSRR,LR,Human
PODN,LRP1B,LR,Human
PODN,MEGF11,LR,Human
PODN,MRC1,LR,Human
PODN,NFASC,LR,Human
PODN,PTPRD,LR,Human
PODN,SDK1,LR,Human
PODN,SDK2,LR,Human
PODN,STAB1,LR,Human
PODNL1,ADGRL3,LR,Human
PODNL1,DSCAML1,LR,Human
PODNL1,INSRR,LR,Human
PODNL1,LRP1B,LR,Human
PODNL1,MEGF11,LR,Human
PODNL1,MRC1,LR,Human
PODNL1,NFASC,LR,Human
PODNL1,PTPRD,LR,Human
PODNL1,SDK1,LR,Human
PODNL1,SDK2,LR,Human
PODNL1,STAB1,LR,Human
PPT1,GPER1,LR,Human
PPT1,P2RY4,LR,Human
PRAP1,CHRM2,LR,Human
PRAP1,GPER1,LR,Human
PRAP1,GRM2,LR,Human
PRAP1,P2RY1,LR,Human
PRAP1,P2RY2,LR,Human
PRAP1,P2RY4,LR,Human
PRAP1,P2RY8,LR,Human
PRAP1,S1PR2,LR,Human
PRELP,INSRR,LR,Human
PRELP,LRP1B,LR,Human
PRELP,MEGF11,LR,Human
PRELP,MRC1,LR,Human
PRELP,NFASC,LR,Human
PRELP,SDK1,LR,Human
PRELP,SDK2,LR,Human
PRELP,STAB1,LR,Human
PRG2,GPER1,LR,Human
PRG2,GRM2,LR,Human
PRG2,P2RY1,LR,Human
PRG2,P2RY4,LR,Human
PRH1,INSRR,LR,Human
PRH1,LRP1B,LR,Human
PRO2829,GPER1,LR,Human
PRO2829,P2RY1,LR,Human
PRO2829,P2RY4,LR,Human
PROZ,INSRR,LR,Human
PROZ,LRP1B,LR,Human
PRR27,CHRM2,LR,Human
PRR27,FFAR3,LR,Human
PRR27,GPER1,LR,Human
PRR27,GPR17,LR,Human
PRR27,GPR183,LR,Human
PRR27,GPR4,LR,Human
PRR27,GPR87,LR,Human
PRR27,GRM2,LR,Human
PRR27,INSRR,LR,Human
PRR27,LRP1B,LR,Human
PRR27,P2RY1,LR,Human
PRR27,P2RY2,LR,Human
PRR27,P2RY4,LR,Human
PRR27,P2RY8,LR,Human
PRR27,S1PR2,LR,Human
PRR4,INSRR,LR,Human
PRR4,LRP1B,LR,Human
PRSS38,INSRR,LR,Human
PRSS38,LRP1B,LR,Human
PRSS47,INSRR,LR,Human
PRSS47,LRP1B,LR,Human
PRSS53,INSRR,LR,Human
PRSS53,LRP1B,LR,Human
PRSS54,INSRR,LR,Human
PRSS54,LRP1B,LR,Human
PTEN,ADGRL3,LR,Human
PTEN,DSCAML1,LR,Human
PTEN,INSRR,LR,Human
PTEN,LRP1B,LR,Human
PTEN,NFASC,LR,Human
PTEN,PTPRD,LR,Human
PTEN,SDK1,LR,Human
PTEN,SDK2,LR,Human
PTX4,ADGRL3,LR,Human
PTX4,INSRR,LR,Human
PTX4,LRP1B,LR,Human
PTX4,NFASC,LR,Human
PTX4,PTPRD,LR,Human
PTX4,SDK2,LR,Human
PYY2,ADRA1B,LR,Human
PYY2,ADRA2C,LR,Human
PYY2,CD180,LR,Human
PYY2,CHRM2,LR,Human
PYY2,CHRM5,LR,Human
PYY2,CYSLTR2,LR,Human
PYY2,DRD1,LR,Human
PYY2,DRD3,LR,Human
PYY2,DRD5,LR,Human
PYY2,FFAR3,LR,Human
PYY2,FFAR4,LR,Human
PYY2,GPER1,LR,Human
PYY2,GPR12,LR,Human
PYY2,GPR132,LR,Human
PYY2,GPR15,LR,Human
PYY2,GPR17,LR,Human
PYY2,GPR174,LR,Human
PYY2,GPR183,LR,Human
PYY2,GPR3,LR,Human
PYY2,GPR34,LR,Human
PYY2,GPR4,LR,Human
PYY2,GPR6,LR,Human
PYY2,GPR83,LR,Human
PYY2,GPR87,LR,Human
PYY2,GRM2,LR,Human
PYY2,GRM6,LR,Human
PYY2,GRM8,LR,Human
PYY2,LPAR5,LR,Human
PYY2,LTB4R,LR,Human
PYY2,LTB4R2,LR,Human
PYY2,NPY4R2,LR,Human
PYY2,P2RY1,LR,Human
PYY2,P2RY10,LR,Human
PYY2,P2RY2,LR,Human
PYY2,P2RY4,LR,Human
PYY2,P2RY6,LR,Human
PYY2,P2RY8,LR,Human
PYY2,PTAFR,LR,Human
PYY2,S1PR2,LR,Human
PYY2,TLR10,LR,Human
PYY3,GPER1,LR,Human
PYY3,GRM2,LR,Human
PYY3,P2RY1,LR,Human
PYY3,P2RY2,LR,Human
PYY3,P2RY4,LR,Human
PYY3,P2RY8,LR,Human
REG3A,INSRR,LR,Human
REG3A,LRP1B,LR,Human
RNASET2,GPER1,LR,Human
RNASET2,GRM2,LR,Human
RNASET2,P2RY1,LR,Human
RNASET2,P2RY4,LR,Human
RNASET2,P2RY8,LR,Human
RNASET2,S1PR2,LR,Human
RTBDN,ADGRL3,LR,Human
RTBDN,INSRR,LR,Human
RTBDN,LRP1B,LR,Human
RTBDN,NFASC,LR,Human
SAMD1,ADGRL3,LR,Human
SAMD1,DSCAML1,LR,Human
SAMD1,INSRR,LR,Human
SAMD1,LRP1B,LR,Human
SAMD1,NFASC,LR,Human
SAMD1,PTPRD,LR,Human
SAMD1,SDK1,LR,Human
SAMD1,SDK2,LR,Human
SCG2,CASR,LR,Human
SCG2,CD180,LR,Human
SCG2,CHRM2,LR,Human
SCG2,GPER1,LR,Human
SCG2,GPR132,LR,Human
SCG2,GPR17,LR,Human
SCG2,GPR4,LR,Human
SCG2,GPR87,LR,Human
SCG2,GRM2,LR,Human
SCG2,INSRR,LR,Human
SCG2,P2RY1,LR,Human
SCG2,P2RY2,LR,Human
SCG2,P2RY4,LR,Human
SCG2,P2RY8,LR,Human
SCG3,CHRM2,LR,Human
SCG3,GPER1,LR,Human
SCG3,GRM2,LR,Human
SCG3,GRM6,LR,Human
SCG3,P2RY1,LR,Human
SCG5,GPER1,LR,Human
SCGB1C1,CASR,LR,Human
SCGB1C1,CHRM2,LR,Human
SCGB1C1,CHRM5,LR,Human
SCGB1C1,DRD3,LR,Human
SCGB1C1,FFAR3,LR,Human
SCGB1C1,GPER1,LR,Human
SCGB1C1,GPR132,LR,Human
SCGB1C1,GPR15,LR,Human
SCGB1C1,GPR17,LR,Human
SCGB1C1,GPR174,LR,Human
SCGB1C1,GPR183,LR,Human
SCGB1C1,GPR34,LR,Human
SCGB1C1,GPR4,LR,Human
SCGB1C1,GPR87,LR,Human
SCGB1C1,GRM2,LR,Human
SCGB1C1,GRM6,LR,Human
SCGB1C1,GRM8,LR,Human
SCGB1C1,LPAR5,LR,Human
SCGB1C1,LTB4R,LR,Human
SCGB1C1,P2RY1,LR,Human
SCGB1C1,P2RY10,LR,Human
SCGB1C1,P2RY2,LR,Human
SCGB1C1,P2RY4,LR,Human
SCGB1C1,P2RY6,LR,Human
SCGB1C1,P2RY8,LR,Human
SCGB1C1,PTAFR,LR,Human
SCGB1C1,S1PR2,LR,Human
SCGB1C2,CHRM2,LR,Human
SCGB1C2,DRD3,LR,Human
SCGB1C2,FFAR3,LR,Human
SCGB1C2,GPER1,LR,Human
SCGB1C2,GPR15,LR,Human
SCGB1C2,GPR17,LR,Human
SCGB1C2,GPR174,LR,Human
SCGB1C2,GPR183,LR,Human
SCGB1C2,GPR4,LR,Human
SCGB1C2,GPR87,LR,Human
SCGB1C2,GRM2,LR,Human
SCGB1C2,LPAR5,LR,Human
SCGB1C2,LTB4R,LR,Human
SCGB1C2,P2RY1,LR,Human
SCGB1C2,P2RY2,LR,Human
SCGB1C2,P2RY4,LR,Human
SCGB1C2,P2RY6,LR,Human
SCGB1C2,P2RY8,LR,Human
SCGB1C2,PTAFR,LR,Human
SCGB1C2,S1PR2,LR,Human
SCGB1D1,CHRM2,LR,Human
SCGB1D1,DRD3,LR,Human
SCGB1D1,FFAR3,LR,Human
SCGB1D1,GPER1,LR,Human
SCGB1D1,GPR132,LR,Human
SCGB1D1,GPR15,LR,Human
SCGB1D1,GPR17,LR,Human
SCGB1D1,GPR174,LR,Human
SCGB1D1,GPR183,LR,Human
SCGB1D1,GPR4,LR,Human
SCGB1D1,GPR87,LR,Human
SCGB1D1,LPAR5,LR,Human
SCGB1D1,LTB4R,LR,Human
SCGB1D1,LTB4R2,LR,Human
SCGB1D1,P2RY1,LR,Human
SCGB1D1,P2RY2,LR,Human
SCGB1D1,P2RY4,LR,Human
SCGB1D1,P2RY6,LR,Human
SCGB1D1,P2RY8,LR,Human
SCGB1D1,PTAFR,LR,Human
SCGB1D2,ADRA1B,LR,Human
SCGB1D2,CASR,LR,Human
SCGB1D2,CD180,LR,Human
SCGB1D2,CHRM2,LR,Human
SCGB1D2,CHRM5,LR,Human
SCGB1D2,CYSLTR2,LR,Human
SCGB1D2,DRD1,LR,Human
SCGB1D2,DRD3,LR,Human
SCGB1D2,DRD5,LR,Human
SCGB1D2,FFAR3,LR,Human
SCGB1D2,FFAR4,LR,Human
SCGB1D2,GPER1,LR,Human
SCGB1D2,GPR132,LR,Human
SCGB1D2,GPR15,LR,Human
SCGB1D2,GPR17,LR,Human
SCGB1D2,GPR174,LR,Human
SCGB1D2,GPR183,LR,Human
SCGB1D2,GPR3,LR,Human
SCGB1D2,GPR34,LR,Human
SCGB1D2,GPR4,LR,Human
SCGB1D2,GPR83,LR,Human
SCGB1D2,GPR87,LR,Human
SCGB1D2,GRM2,LR,Human
