external_gene_name,mouse_ensembl_gene_id,human_ensembl_gene_id,hgnc_symbol
Parva,ENSMUSG00000030770,ENSG00000197702,PARVA
Tbc1d13,ENSMUSG00000039678,ENSG00000107021,TBC1D13
Arl8b,ENSMUSG00000030105,ENSG00000134108,ARL8B
Eva1b,ENSMUSG00000050212,ENSG00000142694,EVA1B
Aig1,ENSMUSG00000019806,ENSG00000146416,AIG1
Necap2,ENSMUSG00000028923,ENSG00000157191,NECAP2
Ano10,ENSMUSG00000037949,ENSG00000160746,ANO10
Tmem51,ENSMUSG00000040616,ENSG00000171729,TMEM51
Ift57,ENSMUSG00000032965,ENSG00000114446,IFT57
Tmem45a,ENSMUSG00000022754,ENSG00000181458,TMEM45A
Tmem45a2,ENSMUSG00000046748,ENSG00000181458,TMEM45A
Tmem248,ENSMUSG00000053094,ENSG00000106609,TMEM248
Slc52a2,ENSMUSG00000022560,ENSG00000132517,SLC52A1
Spata6,ENSMUSG00000034401,ENSG00000132122,SPATA6
Pag1,ENSMUSG00000027508,ENSG00000076641,PAG1
Fam118a,ENSMUSG00000022434,ENSG00000100376,FAM118A
Irak4,ENSMUSG00000059883,ENSG00000198001,IRAK4
Tmem160,ENSMUSG00000019158,ENSG00000130748,TMEM160
Abitram,ENSMUSG00000038827,ENSG00000119328,ABITRAM
Rhbdl2,ENSMUSG00000043333,ENSG00000158315,RHBDL2
Tmem161a,ENSMUSG00000002342,ENSG00000064545,TMEM161A
Cmtm6,ENSMUSG00000032434,ENSG00000091317,CMTM6
Tmem260,ENSMUSG00000036339,ENSG00000070269,TMEM260
Wbp1l,ENSMUSG00000047731,ENSG00000166272,WBP1L
Gfod1,ENSMUSG00000051335,ENSG00000145990,GFOD1
Smpd4,ENSMUSG00000005899,ENSG00000136699,SMPD4
Tor4a,ENSMUSG00000059555,ENSG00000198113,TOR4A
Ms4a12,ENSMUSG00000101031,ENSG00000071203,MS4A12
Paqr5,ENSMUSG00000032278,ENSG00000137819,PAQR5
Sidt1,ENSMUSG00000022696,ENSG00000072858,SIDT1
Stab1,ENSMUSG00000042286,ENSG00000010327,STAB1
Clec5a,ENSMUSG00000029915,ENSG00000258227,CLEC5A
Slc39a1,ENSMUSG00000052310,ENSG00000143570,SLC39A1
Cldnd1,ENSMUSG00000022744,ENSG00000080822,CLDND1
Asic5,ENSMUSG00000028008,ENSG00000256394,ASIC5
Scn3a,ENSMUSG00000057182,ENSG00000153253,SCN3A
Cacna2d2,ENSMUSG00000010066,ENSG00000007402,CACNA2D2
Lcn4,ENSMUSG00000026919,ENSG00000122136,OBP2A
Obp2a,ENSMUSG00000062061,ENSG00000122136,OBP2A
Obp2b,ENSMUSG00000079539,ENSG00000122136,OBP2A
Smpd3,ENSMUSG00000031906,ENSG00000103056,SMPD3
Slc2a8,ENSMUSG00000026791,ENSG00000136856,SLC2A8
Scn3b,ENSMUSG00000049281,ENSG00000166257,SCN3B
Slc5a4b,ENSMUSG00000020226,ENSG00000100191,SLC5A4
Slc5a4a,ENSMUSG00000020229,ENSG00000100191,SLC5A4
Sntg2,ENSMUSG00000020672,ENSG00000172554,SNTG2
Sphk1,ENSMUSG00000061878,ENSG00000176170,SPHK1
Mtmr4,ENSMUSG00000018401,ENSG00000108389,MTMR4
Slco1c1,ENSMUSG00000030235,ENSG00000139155,SLCO1C1
Abi2,ENSMUSG00000026782,ENSG00000138443,ABI2
Dact1,ENSMUSG00000044548,ENSG00000165617,DACT1
Kcnk4,ENSMUSG00000024957,ENSG00000182450,KCNK4
Psd3,ENSMUSG00000030465,ENSG00000156011,PSD3
Dll3,ENSMUSG00000003436,ENSG00000090932,DLL3
Tab2,ENSMUSG00000015755,ENSG00000055208,TAB2
Tlr7,ENSMUSG00000044583,ENSG00000196664,TLR7
Fkbp11,ENSMUSG00000003355,ENSG00000134285,FKBP11
Gpr83,ENSMUSG00000031932,ENSG00000123901,GPR83
Elovl5,ENSMUSG00000032349,ENSG00000012660,ELOVL5
Celsr1,ENSMUSG00000016028,ENSG00000075275,CELSR1
Celsr3,ENSMUSG00000023473,ENSG00000008300,CELSR3
Fat2,ENSMUSG00000055333,ENSG00000086570,FAT2
Rdh8,ENSMUSG00000053773,ENSG00000080511,RDH8
Plek2,ENSMUSG00000021118,ENSG00000100558,PLEK2
Tas2r118,ENSMUSG00000043865,ENSG00000128519,TAS2R16
Tas2r116,ENSMUSG00000030194,ENSG00000212127,TAS2R14
Tas2r103,ENSMUSG00000030196,ENSG00000212127,TAS2R14
Tas2r113,ENSMUSG00000056926,ENSG00000212127,TAS2R14
Tas2r123,ENSMUSG00000057381,ENSG00000212127,TAS2R14
Tas2r117,ENSMUSG00000058349,ENSG00000212127,TAS2R14
Tas2r125,ENSMUSG00000059410,ENSG00000212127,TAS2R14
Tas2r109,ENSMUSG00000062528,ENSG00000212127,TAS2R14
Tas2r110,ENSMUSG00000062952,ENSG00000212127,TAS2R14
Tas2r129,ENSMUSG00000063762,ENSG00000212127,TAS2R14
Tas2r140,ENSMUSG00000071147,ENSG00000212127,TAS2R14
Tas2r115,ENSMUSG00000071149,ENSG00000212127,TAS2R14
Tas2r102,ENSMUSG00000056901,ENSG00000212128,TAS2R13
Tas2r124,ENSMUSG00000060412,ENSG00000212128,TAS2R13
Tas2r121,ENSMUSG00000071150,ENSG00000212128,TAS2R13
Tas2r105,ENSMUSG00000051153,ENSG00000121318,TAS2R10
Tas2r107,ENSMUSG00000053389,ENSG00000121318,TAS2R10
Tas2r106,ENSMUSG00000057754,ENSG00000121318,TAS2R10
Tas2r104,ENSMUSG00000061977,ENSG00000121318,TAS2R10
Tas2r114,ENSMUSG00000063478,ENSG00000121318,TAS2R10
Tas2r130,ENSMUSG00000054497,ENSG00000121377,TAS2R7
Tas2r108,ENSMUSG00000037140,ENSG00000127364,TAS2R4
Tas2r137,ENSMUSG00000052850,ENSG00000127362,TAS2R3
Tas2r119,ENSMUSG00000045267,ENSG00000169777,TAS2R1
Caly,ENSMUSG00000025468,ENSG00000130643,CALY
Il20,ENSMUSG00000026416,ENSG00000162891,IL20
Plk2,ENSMUSG00000021701,ENSG00000145632,PLK2
Tvp23b,ENSMUSG00000014177,ENSG00000171928,TVP23B
Siglece,ENSMUSG00000030474,ENSG00000105366,SIGLEC8
Erap1,ENSMUSG00000021583,ENSG00000164307,ERAP1
Pla2g3,ENSMUSG00000034579,ENSG00000100078,PLA2G3
Psenen,ENSMUSG00000036835,ENSG00000205155,PSENEN
Podxl2,ENSMUSG00000033152,ENSG00000114631,PODXL2
Fmn2,ENSMUSG00000028354,ENSG00000155816,FMN2
Stmn3,ENSMUSG00000027581,ENSG00000197457,STMN3
Nlgn3,ENSMUSG00000031302,ENSG00000196338,NLGN3
Clic5,ENSMUSG00000023959,ENSG00000112782,CLIC5
Fam120a,ENSMUSG00000038014,ENSG00000048828,FAM120A
Trem2,ENSMUSG00000023992,ENSG00000095970,TREM2
Gde1,ENSMUSG00000033917,ENSG00000006007,GDE1
Gprc5d,ENSMUSG00000030205,ENSG00000111291,GPRC5D
Spg21,ENSMUSG00000032388,ENSG00000090487,SPG21
Ninj2,ENSMUSG00000041377,ENSG00000171840,NINJ2
Gprc5b,ENSMUSG00000008734,ENSG00000167191,GPRC5B
Il36b,ENSMUSG00000026985,ENSG00000136696,IL36B
Il36g,ENSMUSG00000044103,ENSG00000136688,IL36G
Kcnip1,ENSMUSG00000053519,ENSG00000182132,KCNIP1
Igf2bp1,ENSMUSG00000013415,ENSG00000159217,IGF2BP1
Pla2g2e,ENSMUSG00000028751,ENSG00000188784,PLA2G2E
Myof,ENSMUSG00000048612,ENSG00000138119,MYOF
Pkd2l2,ENSMUSG00000014503,ENSG00000078795,PKD2L2
Il1rapl1,ENSMUSG00000052372,ENSG00000169306,IL1RAPL1
Ehd3,ENSMUSG00000024065,ENSG00000013016,EHD3
Ehd2,ENSMUSG00000074364,ENSG00000024422,EHD2
Arhgef12,ENSMUSG00000059495,ENSG00000196914,ARHGEF12
Or6c3,ENSMUSG00000049217,ENSG00000205329,OR6C3
Or6c2,ENSMUSG00000047626,ENSG00000179695,OR6C2
C1rl,ENSMUSG00000038527,ENSG00000139178,C1RL
Cd274,ENSMUSG00000016496,ENSG00000120217,CD274
Trpm5,ENSMUSG00000009246,ENSG00000070985,TRPM5
Lrp1b,ENSMUSG00000049252,ENSG00000168702,LRP1B
Ogfr,ENSMUSG00000049401,ENSG00000060491,OGFR
Flrt3,ENSMUSG00000051379,ENSG00000125848,FLRT3
Flrt1,ENSMUSG00000047787,ENSG00000126500,FLRT1
Cabp1,ENSMUSG00000029544,ENSG00000157782,CABP1
Crim1,ENSMUSG00000024074,ENSG00000150938,CRIM1
Kcnd2,ENSMUSG00000060882,ENSG00000184408,KCND2
Dspp,ENSMUSG00000053268,ENSG00000152591,DSPP
Cnih4,ENSMUSG00000062169,ENSG00000143771,CNIH4
Cript,ENSMUSG00000024146,ENSG00000119878,CRIPT
Ndufaf4,ENSMUSG00000028261,ENSG00000123545,NDUFAF4
Ccdc167,ENSMUSG00000024018,ENSG00000198937,CCDC167
Klk14,ENSMUSG00000044737,ENSG00000129437,KLK14
Adam22,ENSMUSG00000040537,ENSG00000008277,ADAM22
Frrs1l,ENSMUSG00000045589,ENSG00000260230,FRRS1L
Vapa,ENSMUSG00000024091,ENSG00000101558,VAPA
Mark1,ENSMUSG00000026620,ENSG00000116141,MARK1
Pkd2l1,ENSMUSG00000037578,ENSG00000107593,PKD2L1
Il17c,ENSMUSG00000046108,ENSG00000124391,IL17C
Tmem216,ENSMUSG00000024667,ENSG00000187049,TMEM216
Marchf2,ENSMUSG00000079557,ENSG00000099785,MARCHF2
Sh3bp4,ENSMUSG00000036206,ENSG00000130147,SH3BP4
Slamf8,ENSMUSG00000053318,ENSG00000158714,SLAMF8
Ifnk,ENSMUSG00000042993,ENSG00000147896,IFNK
Cacna1i,ENSMUSG00000022416,ENSG00000100346,CACNA1I
Ntm,ENSMUSG00000059974,ENSG00000182667,NTM
Clec1b,ENSMUSG00000030159,ENSG00000165682,CLEC1B
Dlgap2,ENSMUSG00000047495,ENSG00000198010,DLGAP2
Taar2,ENSMUSG00000059763,ENSG00000146378,TAAR2
Vps54,ENSMUSG00000020128,ENSG00000143952,VPS54
Or1a1b,ENSMUSG00000070377,ENSG00000172146,OR1A1
Or1a1,ENSMUSG00000070378,ENSG00000172146,OR1A1
Actr3b,ENSMUSG00000056367,ENSG00000133627,ACTR3B
Tmem63c,ENSMUSG00000034145,ENSG00000165548,TMEM63C
Sirpa,ENSMUSG00000037902,ENSG00000089012,SIRPG
Sirpb1c,ENSMUSG00000074677,ENSG00000089012,SIRPG
Gm5150,ENSMUSG00000078780,ENSG00000089012,SIRPG
Gm9733,ENSMUSG00000078783,ENSG00000089012,SIRPG
Sirpb1b,ENSMUSG00000095028,ENSG00000089012,SIRPG
Sirpb1a,ENSMUSG00000095788,ENSG00000089012,SIRPG
Hcn3,ENSMUSG00000028051,ENSG00000143630,HCN3
Whrn,ENSMUSG00000039137,ENSG00000095397,WHRN
Plce1,ENSMUSG00000024998,ENSG00000138193,PLCE1
Col20a1,ENSMUSG00000016356,ENSG00000101203,COL20A1
Cntn3,ENSMUSG00000030075,ENSG00000113805,CNTN3
Atp10d,ENSMUSG00000046808,ENSG00000145246,ATP10D
Lrfn1,ENSMUSG00000030600,ENSG00000128011,LRFN1
Rcc2,ENSMUSG00000040945,ENSG00000179051,RCC2
Dip2b,ENSMUSG00000023026,ENSG00000066084,DIP2B
Tenm3,ENSMUSG00000031561,ENSG00000218336,TENM3
Sema5b,ENSMUSG00000052133,ENSG00000082684,SEMA5B
C5ar2,ENSMUSG00000074361,ENSG00000134830,C5AR2
Higd1b,ENSMUSG00000020928,ENSG00000131097,HIGD1B
Cttnbp2nl,ENSMUSG00000062127,ENSG00000143079,CTTNBP2NL
Tmem181a,ENSMUSG00000038141,ENSG00000146433,TMEM181
Ibtk,ENSMUSG00000035941,ENSG00000005700,IBTK
Unc79,ENSMUSG00000021198,ENSG00000133958,UNC79
Kif17,ENSMUSG00000028758,ENSG00000117245,KIF17
Pcdh10,ENSMUSG00000049100,ENSG00000138650,PCDH10
Igsf9,ENSMUSG00000037995,ENSG00000085552,IGSF9
Txndc16,ENSMUSG00000021830,ENSG00000087301,TXNDC16
Cgn,ENSMUSG00000068876,ENSG00000143375,CGN
Adamts9,ENSMUSG00000030022,ENSG00000163638,ADAMTS9
Nynrin,ENSMUSG00000075592,ENSG00000205978,NYNRIN
Nrxn2,ENSMUSG00000033768,ENSG00000110076,NRXN2
Slc17a7,ENSMUSG00000070570,ENSG00000104888,SLC17A7
Slc17a6,ENSMUSG00000030500,ENSG00000091664,SLC17A6
Gng13,ENSMUSG00000025739,ENSG00000127588,GNG13
B3gat1,ENSMUSG00000045994,ENSG00000109956,B3GAT1
Ncdn,ENSMUSG00000028833,ENSG00000020129,NCDN
Eps15l1,ENSMUSG00000006276,ENSG00000127527,EPS15L1
Galp,ENSMUSG00000034660,ENSG00000197487,GALP
Xcl1,ENSMUSG00000026573,ENSG00000143185,XCL2
Rhcg,ENSMUSG00000030549,ENSG00000140519,RHCG
Clcf1,ENSMUSG00000040663,ENSG00000175505,CLCF1
Myot,ENSMUSG00000024471,ENSG00000120729,MYOT
Mrc2,ENSMUSG00000020695,ENSG00000011028,MRC2
Il36rn,ENSMUSG00000026983,ENSG00000136695,IL36RN
Xpr1,ENSMUSG00000026469,ENSG00000143324,XPR1
Stoml1,ENSMUSG00000032333,ENSG00000067221,STOML1
Gng12,ENSMUSG00000036402,ENSG00000172380,GNG12
Hcst,ENSMUSG00000064109,ENSG00000126264,HCST
Cpne7,ENSMUSG00000034796,ENSG00000178773,CPNE7
P2rx2,ENSMUSG00000029503,ENSG00000187848,P2RX2
Optc,ENSMUSG00000010311,ENSG00000188770,OPTC
Cacng4,ENSMUSG00000020723,ENSG00000075461,CACNG4
Trpc4,ENSMUSG00000027748,ENSG00000133107,TRPC4
Tnfrsf22,ENSMUSG00000010751,ENSG00000173530,TNFRSF10D
Tnfrsf23,ENSMUSG00000037613,ENSG00000173530,TNFRSF10D
Tnfrsf26,ENSMUSG00000045362,ENSG00000173530,TNFRSF10D
Hdac6,ENSMUSG00000031161,ENSG00000094631,HDAC6
Spast,ENSMUSG00000024068,ENSG00000021574,SPAST
Dkk3,ENSMUSG00000030772,ENSG00000050165,DKK3
Vps29,ENSMUSG00000029462,ENSG00000111237,VPS29
Extl2,ENSMUSG00000027963,ENSG00000162694,EXTL2
Cklf,ENSMUSG00000054400,ENSG00000217555,CKLF
Gabbr1,ENSMUSG00000024462,ENSG00000204681,GABBR1
Dkk4,ENSMUSG00000031535,ENSG00000104371,DKK4
Ctnnal1,ENSMUSG00000038816,ENSG00000119326,CTNNAL1
Dkk2,ENSMUSG00000028031,ENSG00000155011,DKK2
Ghrl,ENSMUSG00000064177,ENSG00000157017,GHRL
Fam8a1,ENSMUSG00000069237,ENSG00000137414,FAM8A1
Wnt16,ENSMUSG00000029671,ENSG00000002745,WNT16
Pef1,ENSMUSG00000028779,ENSG00000162517,PEF1
Bin2,ENSMUSG00000098112,ENSG00000110934,BIN2
Fbln5,ENSMUSG00000021186,ENSG00000140092,FBLN5
Klk11,ENSMUSG00000067616,ENSG00000167757,KLK11
Slc9a2,ENSMUSG00000026062,ENSG00000115616,SLC9A2
Tjp2,ENSMUSG00000024812,ENSG00000119139,TJP2
Dnajb4,ENSMUSG00000028035,ENSG00000162616,DNAJB4
Kl,ENSMUSG00000058488,ENSG00000133116,KL
Marco,ENSMUSG00000026390,ENSG00000019169,MARCO
Add3,ENSMUSG00000025026,ENSG00000148700,ADD3
Cacng5,ENSMUSG00000040373,ENSG00000075429,CACNG5
Plekhb1,ENSMUSG00000030701,ENSG00000021300,PLEKHB1
Epha6,ENSMUSG00000055540,ENSG00000080224,EPHA6
Dnajc5b,ENSMUSG00000027606,ENSG00000147570,DNAJC5B
Gask1a,ENSMUSG00000038233,ENSG00000144649,GASK1A
Ift172,ENSMUSG00000038564,ENSG00000138002,IFT172
Rgs17,ENSMUSG00000019775,ENSG00000091844,RGS17
Or14j1,ENSMUSG00000050613,ENSG00000204695,OR14J1
Or5v1b,ENSMUSG00000090675,ENSG00000243729,OR5V1
Or5v1,ENSMUSG00000090894,ENSG00000243729,OR5V1
Or12d17,ENSMUSG00000029184,ENSG00000112462,OR12D3
Slc23a2,ENSMUSG00000027340,ENSG00000089057,SLC23A2
Kcnn3,ENSMUSG00000000794,ENSG00000143603,KCNN3
Chrna9,ENSMUSG00000029205,ENSG00000174343,CHRNA9
Dmbt1,ENSMUSG00000047517,ENSG00000187908,DMBT1
Fetub,ENSMUSG00000022871,ENSG00000090512,FETUB
Cd300a,ENSMUSG00000034652,ENSG00000167851,CD300A
Cacfd1,ENSMUSG00000015488,ENSG00000160325,CACFD1
Susd2,ENSMUSG00000006342,ENSG00000099994,SUSD2
Septin3,ENSMUSG00000022456,ENSG00000100167,SEPTIN3
Swap70,ENSMUSG00000031015,ENSG00000133789,SWAP70
Il36a,ENSMUSG00000026984,ENSG00000136694,IL36A
Lima1,ENSMUSG00000023022,ENSG00000050405,LIMA1
Asic3,ENSMUSG00000038276,ENSG00000213199,ASIC3
Cntnap2,ENSMUSG00000039419,ENSG00000174469,CNTNAP2
Npc1l1,ENSMUSG00000020447,ENSG00000015520,NPC1L1
Il19,ENSMUSG00000016524,ENSG00000142224,IL19
Ubqln2,ENSMUSG00000050148,ENSG00000188021,UBQLN2
Tac2,ENSMUSG00000025400,ENSG00000166863,TAC3
Egfl7,ENSMUSG00000026921,ENSG00000172889,EGFL7
Il20ra,ENSMUSG00000020007,ENSG00000016402,IL20RA
Il17b,ENSMUSG00000024578,ENSG00000127743,IL17B
Dcdc2a,ENSMUSG00000035910,ENSG00000146038,DCDC2
Pcsk1n,ENSMUSG00000039278,ENSG00000102109,PCSK1N
Slc7a8,ENSMUSG00000022180,ENSG00000092068,SLC7A8
Slc23a1,ENSMUSG00000024354,ENSG00000170482,SLC23A1
Adamts1,ENSMUSG00000022893,ENSG00000154734,ADAMTS1
Dpp7,ENSMUSG00000026958,ENSG00000176978,DPP7
Opn4,ENSMUSG00000021799,ENSG00000122375,OPN4
Cemip2,ENSMUSG00000024754,ENSG00000135048,CEMIP2
Clec2g,ENSMUSG00000000248,ENSG00000069493,CLEC2D
Clec2e,ENSMUSG00000030155,ENSG00000069493,CLEC2D
Clec2d,ENSMUSG00000030157,ENSG00000069493,CLEC2D
Clec2h,ENSMUSG00000030364,ENSG00000069493,CLEC2D
Clec2i,ENSMUSG00000030365,ENSG00000069493,CLEC2D
Cyb5r1,ENSMUSG00000026456,ENSG00000159348,CYB5R1
Slc12a6,ENSMUSG00000027130,ENSG00000140199,SLC12A6
Nrbp1,ENSMUSG00000029148,ENSG00000115216,NRBP1
Evl,ENSMUSG00000021262,ENSG00000196405,EVL
Rabac1,ENSMUSG00000003380,ENSG00000105404,RABAC1
Scn11a,ENSMUSG00000034115,ENSG00000168356,SCN11A
Slc24a2,ENSMUSG00000037996,ENSG00000155886,SLC24A2
Cpa4,ENSMUSG00000039070,ENSG00000128510,CPA4
Cyth4,ENSMUSG00000018008,ENSG00000100055,CYTH4
Cd84,ENSMUSG00000038147,ENSG00000066294,CD84
Psors1c2,ENSMUSG00000024409,ENSG00000204538,PSORS1C2
Slco3a1,ENSMUSG00000025790,ENSG00000176463,SLCO3A1
Zdhhc2,ENSMUSG00000039470,ENSG00000104219,ZDHHC2
Tmeff2,ENSMUSG00000026109,ENSG00000144339,TMEFF2
Lnpep,ENSMUSG00000023845,ENSG00000113441,LNPEP
Btnl2,ENSMUSG00000024340,ENSG00000204290,BTNL2
Plxna1,ENSMUSG00000030084,ENSG00000114554,PLXNA1
Kcng1,ENSMUSG00000074575,ENSG00000026559,KCNG1
Ggt7,ENSMUSG00000027603,ENSG00000131067,GGT7
Gpr160,ENSMUSG00000037661,ENSG00000173890,GPR160
Msra,ENSMUSG00000054733,ENSG00000175806,MSRA
Cd207,ENSMUSG00000034783,ENSG00000116031,CD207
Kcne1l,ENSMUSG00000090122,ENSG00000176076,KCNE5
Kcng2,ENSMUSG00000059852,ENSG00000178342,KCNG2
Cdh22,ENSMUSG00000053166,ENSG00000149654,CDH22
Enpp5,ENSMUSG00000023960,ENSG00000112796,ENPP5
Rims3,ENSMUSG00000032890,ENSG00000117016,RIMS3
Metrn,ENSMUSG00000002274,ENSG00000103260,METRN
Gnptg,ENSMUSG00000035521,ENSG00000090581,GNPTG
Errfi1,ENSMUSG00000028967,ENSG00000116285,ERRFI1
Lamp5,ENSMUSG00000027270,ENSG00000125869,LAMP5
Tubd1,ENSMUSG00000020513,ENSG00000108423,TUBD1
Dbnl,ENSMUSG00000020476,ENSG00000136279,DBNL
Tinag,ENSMUSG00000032357,ENSG00000137251,TINAG
Stoml2,ENSMUSG00000028455,ENSG00000165283,STOML2
6430571L13Rik,ENSMUSG00000037977,ENSG00000088543,C3orf18
Gdf2,ENSMUSG00000072625,ENSG00000263761,GDF2
Gng8,ENSMUSG00000063594,ENSG00000167414,GNG8
Kcnd3,ENSMUSG00000040896,ENSG00000171385,KCND3
Vps28,ENSMUSG00000115987,ENSG00000160948,VPS28
Serpina10,ENSMUSG00000061947,ENSG00000140093,SERPINA10
Dkkl1,ENSMUSG00000030792,ENSG00000104901,DKKL1
Ajap1,ENSMUSG00000039546,ENSG00000196581,AJAP1
Fbxl2,ENSMUSG00000032507,ENSG00000153558,FBXL2
Adam29,ENSMUSG00000046258,ENSG00000168594,ADAM29
Appl1,ENSMUSG00000040760,ENSG00000157500,APPL1
Slc13a4,ENSMUSG00000029843,ENSG00000164707,SLC13A4
Chic2,ENSMUSG00000029229,ENSG00000109220,CHIC2
Adam21,ENSMUSG00000008438,ENSG00000139985,ADAM21
Gjd2,ENSMUSG00000068615,ENSG00000159248,GJD2
Adamts7,ENSMUSG00000032363,ENSG00000136378,ADAMTS7
Adamts6,ENSMUSG00000046169,ENSG00000049192,ADAMTS6
Adam28,ENSMUSG00000014725,ENSG00000042980,ADAM28
Klk9,ENSMUSG00000047884,ENSG00000213022,KLK9
Klk12,ENSMUSG00000044430,ENSG00000186474,KLK12
Klk13,ENSMUSG00000054046,ENSG00000167759,KLK13
Pacsin3,ENSMUSG00000027257,ENSG00000165912,PACSIN3
Trhde,ENSMUSG00000050663,ENSG00000072657,TRHDE
Angptl2,ENSMUSG00000004105,ENSG00000136859,ANGPTL2
Amfr,ENSMUSG00000031751,ENSG00000159461,AMFR
Itga11,ENSMUSG00000032243,ENSG00000137809,ITGA11
Prnd,ENSMUSG00000027338,ENSG00000171864,PRND
Tenm1,ENSMUSG00000016150,ENSG00000009694,TENM1
Pcolce2,ENSMUSG00000015354,ENSG00000163710,PCOLCE2
Rab21,ENSMUSG00000020132,ENSG00000080371,RAB21
Rab22a,ENSMUSG00000027519,ENSG00000124209,RAB22A
Bloc1s6,ENSMUSG00000005804,ENSG00000104164,BLOC1S6
Hcn2,ENSMUSG00000020331,ENSG00000099822,HCN2
Tmprss11e,ENSMUSG00000054537,ENSG00000087128,TMPRSS11E
Taok2,ENSMUSG00000059981,ENSG00000149930,TAOK2
Trpc5,ENSMUSG00000041710,ENSG00000072315,TRPC5
Mkln1,ENSMUSG00000025609,ENSG00000128585,MKLN1
Nrxn1,ENSMUSG00000024109,ENSG00000179915,NRXN1
Cdh9,ENSMUSG00000025370,ENSG00000113100,CDH9
Cdh7,ENSMUSG00000026312,ENSG00000081138,CDH7
Emcn,ENSMUSG00000054690,ENSG00000164035,EMCN
Rab23,ENSMUSG00000004768,ENSG00000112210,RAB23
Acsl5,ENSMUSG00000024981,ENSG00000197142,ACSL5
Mtus1,ENSMUSG00000045636,ENSG00000129422,MTUS1
Intu,ENSMUSG00000060798,ENSG00000164066,INTU
Kcnh3,ENSMUSG00000037579,ENSG00000135519,KCNH3
Slc39a10,ENSMUSG00000025986,ENSG00000196950,SLC39A10
Kidins220,ENSMUSG00000036333,ENSG00000134313,KIDINS220
Asap1,ENSMUSG00000022377,ENSG00000153317,ASAP1
Lrfn2,ENSMUSG00000040490,ENSG00000156564,LRFN2
Heg1,ENSMUSG00000075254,ENSG00000173706,HEG1
Grid1,ENSMUSG00000041078,ENSG00000182771,GRID1
Vangl2,ENSMUSG00000026556,ENSG00000162738,VANGL2
Rnf150,ENSMUSG00000047747,ENSG00000170153,RNF150
Plxnb3,ENSMUSG00000031385,ENSG00000198753,PLXNB3
Prr12,ENSMUSG00000046574,ENSG00000126464,PRR12
Tbc1d24,ENSMUSG00000036473,ENSG00000162065,TBC1D24
Kcns2,ENSMUSG00000050963,ENSG00000156486,KCNS2
Ttc7,ENSMUSG00000036918,ENSG00000068724,TTC7A
Znrf3,ENSMUSG00000041961,ENSG00000183579,ZNRF3
Fzd4,ENSMUSG00000049791,ENSG00000174804,FZD4
Coro1c,ENSMUSG00000004530,ENSG00000110880,CORO1C
Fzd10,ENSMUSG00000081683,ENSG00000111432,FZD10
Rnf112,ENSMUSG00000010086,ENSG00000128482,RNF112
Car14,ENSMUSG00000038526,ENSG00000118298,CA14
Clec4e,ENSMUSG00000030142,ENSG00000166523,CLEC4E
Apln,ENSMUSG00000037010,ENSG00000171388,APLN
Mmp17,ENSMUSG00000029436,ENSG00000198598,MMP17
Slc7a7,ENSMUSG00000000958,ENSG00000155465,SLC7A7
Mgat4a,ENSMUSG00000026110,ENSG00000071073,MGAT4A
Epdr1,ENSMUSG00000002808,ENSG00000086289,EPDR1
Notch3,ENSMUSG00000038146,ENSG00000074181,NOTCH3
Myo6,ENSMUSG00000033577,ENSG00000196586,MYO6
Alk,ENSMUSG00000055471,ENSG00000171094,ALK
Col17a1,ENSMUSG00000025064,ENSG00000065618,COL17A1
Icam5,ENSMUSG00000032174,ENSG00000105376,ICAM5
Clec4a1,ENSMUSG00000049037,ENSG00000111729,CLEC4A
Ubqln1,ENSMUSG00000005312,ENSG00000135018,UBQLN1
Bok,ENSMUSG00000026278,ENSG00000176720,BOK
Nenf,ENSMUSG00000037499,ENSG00000117691,NENF
Guca1b,ENSMUSG00000023979,ENSG00000112599,GUCA1B
Snx12,ENSMUSG00000046032,ENSG00000147164,SNX12
Ptprq,ENSMUSG00000035916,ENSG00000139304,PTPRQ
Dapp1,ENSMUSG00000028159,ENSG00000070190,DAPP1
Ndrg2,ENSMUSG00000004558,ENSG00000165795,NDRG2
Pcdhb18,ENSMUSG00000048347,ENSG00000120324,PCDHB10
Pcdhgc3,ENSMUSG00000102918,ENSG00000240184,PCDHGC3
Pcdhgb4,ENSMUSG00000103585,ENSG00000253953,PCDHGB4
Pcdha8,ENSMUSG00000103800,ENSG00000204963,PCDHA7
Pcdha7,ENSMUSG00000104318,ENSG00000204963,PCDHA7
Pcdha6,ENSMUSG00000103707,ENSG00000081842,PCDHA6
Pcdha10,ENSMUSG00000007440,ENSG00000204967,PCDHA4
Pcdha4,ENSMUSG00000104252,ENSG00000204967,PCDHA4
Gabrq,ENSMUSG00000031344,ENSG00000268089,GABRQ
Adamts5,ENSMUSG00000022894,ENSG00000154736,ADAMTS5
Edar,ENSMUSG00000003227,ENSG00000135960,EDAR
Pacsin2,ENSMUSG00000016664,ENSG00000100266,PACSIN2
Tnfsf18,ENSMUSG00000066755,ENSG00000120337,TNFSF18
Cela1,ENSMUSG00000023031,ENSG00000139610,CELA1
Stx8,ENSMUSG00000020903,ENSG00000170310,STX8
Pla2g2d,ENSMUSG00000041202,ENSG00000117215,PLA2G2D
Procr,ENSMUSG00000027611,ENSG00000101000,PROCR
Abcg3,ENSMUSG00000029299,ENSG00000118777,ABCG2
Kcnj14,ENSMUSG00000058743,ENSG00000182324,KCNJ14
